"","ttext","date","isretweet","retweetcount","favoritecount","score","city","country","duplicate"
"4235","sumanthkatti Excellent business...entire community of small traders and ship keepers get connected on WhatsApp and  ","2020-04-22 10:00:59","FALSE","0","1","1","Delhi NCR","India",FALSE
"4236","Anyone else just buy so much shite on Amazon it's just a mystery delivery everytime now?","2020-04-22 10:00:48","FALSE","0","3","-1","Delhi NCR","India",FALSE
"4237","motherboard: Developers are creating a tech divide between those who can use a bot to order their food and those who just have to keep","2020-04-22 09:56:45","TRUE","17","0","0","Delhi NCR","India",TRUE
"4238","MarkOfEngland1 NigelFinlay5 I cant say Ive seen any furniture being delivered, know of anyone who has, or furni  ","2020-04-22 09:52:09","FALSE","0","1","0","Delhi NCR","India",FALSE
"4239","BernieSanders Increase postage. Cut back home delivery to MWF.   Packages can be delivered daily.  Let Amazon pay  ","2020-04-22 09:51:47","FALSE","0","0","0","Delhi NCR","India",FALSE
"4240","georgegalloway: You can now buy my debut novel, Queensway, on Amazon for 7.79 - and it's eligible for Prime delivery!

Perfect lockdo","2020-04-22 09:51:26","TRUE","32","0","0","Delhi NCR","India",TRUE
"4241","Needed to order a few things from amazon and the delivery date was may 19th are you joking me","2020-04-22 09:51:10","FALSE","0","0","0","Delhi NCR","India",FALSE
"4242","Shads: Dynamo Professional 5-in-1 16 Capsules $6.25 (or $5.63 via S&amp;S) Plus Delivery (Free with Prime)  Amazon AU  ","2020-04-22 09:48:21","FALSE","0","0","1","Delhi NCR","India",FALSE
"4243","rosannepm: AbbyJohnson Watching Unplanned now on Amazon Prime. I'm a former Labor &amp; Delivery nurse-mother of 4 grandmother of 6.  NEVE","2020-04-22 09:45:19","TRUE","25","0","0","Delhi NCR","India",TRUE
"4244","ShaneUK: Oh and just to add. A week for delivery?! I spent a similar amount at another online shop  (not Amazon), and for free next day","2020-04-22 09:44:13","TRUE","2","0","1","Delhi NCR","India",TRUE
"4245","sccgltd: amazon is preparing to launch an Ultra Fast Fresh service in the UK, a merging of Amazon Fresh and Prime Now, according to","2020-04-22 09:42:41","TRUE","1","0","3","Delhi NCR","India",FALSE
"4246","PMOIndia narendramodi_in ArvindKejriwal mlkhattar door step delivery of food stuff was expected from Govt Mechi  ","2020-04-22 09:40:35","FALSE","0","0","0","Delhi NCR","India",FALSE
"4247","yeah nice one amazon just push back the delivery date by a week without telling me  ","2020-04-22 09:37:56","FALSE","0","2","1","Delhi NCR","India",FALSE
"4248","SiPostie militaryhistori I ordered it from Amazon back in March, and they now can't give me a delivery date - it'  ","2020-04-22 09:36:55","FALSE","0","3","0","Delhi NCR","India",FALSE
"4249","dietervonkhan AmazonHelp OnePlus_UK Amazon online support telling me the listing is wrong. Delivery not until 9t  ","2020-04-22 09:36:25","FALSE","0","0","0","Delhi NCR","India",FALSE
"4250","My poorly kidneys are not enjoying the lockdown. My normal healthy foods are in short supply (no kale? crazy!) and  ","2020-04-22 09:35:25","FALSE","0","5","0","Delhi NCR","India",FALSE
"4251","'Lek - The Beginning' Lek7 or the 7th volume in BehindTheSmile will be out on 26-12. Order it on KOBO, Smashwords  ","2020-04-22 09:31:14","FALSE","1","0","0","Delhi NCR","India",FALSE
"4252","amazon is preparing to launch an Ultra Fast Fresh service in the UK, a merging of Amazon Fresh and Prime Now, ac  ","2020-04-22 09:30:21","FALSE","1","0","3","Delhi NCR","India",FALSE
"4253","qz: In the wake of COVID19, delivery companies like Grubhub, Uber Eats, Ocado, and Amazon have been presented with an unexpected and o","2020-04-22 09:26:29","TRUE","2","0","0","Delhi NCR","India",FALSE
"4254","bossladylish__: Amazon tripping. I thought I was a prime member.. these delivery times crazy","2020-04-22 09:24:58","TRUE","51","0","-1","Delhi NCR","India",TRUE
"4255","bossladylish__: Amazon tripping. I thought I was a prime member.. these delivery times crazy","2020-04-22 09:24:53","TRUE","51","0","-1","Delhi NCR","India",TRUE
"4256","bossladylish__: Amazon tripping. I thought I was a prime member.. these delivery times crazy","2020-04-22 09:24:04","TRUE","51","0","-1","Delhi NCR","India",TRUE
"4257","afneil Much prefer Prime and it's cheaper free delivery from Amazon too","2020-04-22 09:23:32","FALSE","0","0","3","Delhi NCR","India",FALSE
"4258","metalfin amazon because they have many millions of SKU's and the 3rd part is responsible for content. They cant p  ","2020-04-22 09:21:47","FALSE","0","1","0","Delhi NCR","India",FALSE
"4259","NicolasGrey Im nervous to check out. If I see July as the delivery date, Ill scream. Amazon been playing with these prime benefits","2020-04-22 09:19:20","FALSE","0","0","-1","Delhi NCR","India",FALSE
"4260","barbados_2010 Thanks for the info Karen. Has the estimated delivery date advised when ordering passed and was any  ","2020-04-22 09:16:10","FALSE","0","0","0","Delhi NCR","India",FALSE
"4261","piersmorgan No, Amazon next day delivery","2020-04-22 09:15:45","FALSE","0","0","0","Delhi NCR","India",FALSE
"4262","CroydonSean Keeping Amazon open makes more sense than construction.  Amazon delivery and distribution capabilities  ","2020-04-22 09:15:28","FALSE","0","0","0","Delhi NCR","India",FALSE
"4263","rosannepm: AbbyJohnson Watching Unplanned now on Amazon Prime. I'm a former Labor &amp; Delivery nurse-mother of 4 grandmother of 6.  NEVE","2020-04-22 09:14:59","TRUE","25","0","0","Delhi NCR","India",TRUE
"4264","rankandfileca: Amazon is one of the worst pandemic profiteer and should be facing new special taxes, but instead JustinTrudeau handed","2020-04-22 09:12:48","TRUE","27","0","-1","Delhi NCR","India",FALSE
"4265","Amazon, why you cancel my favourite item (peach iced tea) 2 hours before the delivery time ","2020-04-22 09:12:45","FALSE","0","0","1","Delhi NCR","India",FALSE
"4266","sarcasm_onIy: Amazon: Your package is out for delivery

Me:  ","2020-04-22 09:10:23","TRUE","370","0","0","Delhi NCR","India",TRUE
"4267","RollingRed99 OnePlus_UK AmazonUK Amazon support has confirmed that 9th May stands. OnePlus8Pro not available fo  ","2020-04-22 09:09:27","FALSE","0","0","2","Delhi NCR","India",FALSE
"4268","Delivery driver stopped with full load in South Stormont  ","2020-04-22 09:08:58","FALSE","0","0","0","Delhi NCR","India",FALSE
"4269","Please start Amazon delivery  services as we need to buy some products 
narendramodi  AmitShah","2020-04-22 09:08:06","FALSE","0","0","0","Delhi NCR","India",FALSE
"4270","MRana58074234: the people like us are putting their life into risk to deliver itrms.But wht d hell abt d guys workng in AC room who doe","2020-04-22 09:07:55","TRUE","1","0","-1","Delhi NCR","India",FALSE
"4271","the people like us are putting their life into risk to deliver itrms.But wht d hell abt d guys workng in AC room wh  ","2020-04-22 09:07:25","FALSE","1","2","-1","Delhi NCR","India",FALSE
"4272","JoeBiden There are two reasons Trump doesn't want to bailout the USPS. Firstly it will effectively stop mail ballo  ","2020-04-22 09:04:06","FALSE","0","0","2","Delhi NCR","India",FALSE
"4273","sarcasm_onIy: Amazon: Your package is out for delivery

Me:  ","2020-04-22 09:03:47","TRUE","370","0","0","Delhi NCR","India",TRUE
"4274","Amazon will be the first $2 trillion value firm by the end of 2021. Whether its an explosion in streaming media, g  ","2020-04-22 09:03:10","FALSE","0","0","0","Delhi NCR","India",FALSE
"4275","Well done again amazon ""usually dispatched within 2 to 3 days"".......actual delivery 8 June!!!!!!","2020-04-22 09:01:54","FALSE","0","0","1","Delhi NCR","India",FALSE
"4276","Why am I paying for Amazon prime, and prime delivery is now offering the first early delivery on April 30th or May  ","2020-04-22 09:00:04","FALSE","1","8","0","Delhi NCR","India",FALSE
"4277","Oh and just to add. A week for delivery?! I spent a similar amount at another online shop  (not Amazon), and for fr  ","2020-04-22 08:58:35","FALSE","2","1","0","Delhi NCR","India",FALSE
"4278","jenrawnsX Hi Jen, I'm sorry to hear this. We've prioritised stocking and delivering items that are a higher priori  ","2020-04-22 08:58:21","FALSE","0","0","-1","Delhi NCR","India",FALSE
"4279","FindingDebra2: Place your Amazon grocery order NOW - I've found it's best to get a delivery slot between midnight and 3am --&gt;  ","2020-04-22 08:57:22","TRUE","2","0","1","Delhi NCR","India",FALSE
"4280","RoyalMailHelp Its not us that need to know about the delays, it Amazon and Ebay whom automatically refund customer  ","2020-04-22 08:56:48","FALSE","0","0","0","Delhi NCR","India",FALSE
"4281","vickybartlettx If you click into your wish list and then manage list , it'll say that you have to let Amazon give  ","2020-04-22 08:55:29","FALSE","0","0","0","Delhi NCR","India",FALSE
"4282","I ordered something with Amazon AU on same day delivery 4am this morning... and it's actually gonna show up about 9  ","2020-04-22 08:52:54","FALSE","0","0","0","Delhi NCR","India",FALSE
"4283","MariaHotCakes Had you contacted them to get more information on what happened with this delivery? If not, you can  ","2020-04-22 08:52:15","FALSE","0","0","0","Delhi NCR","India",FALSE
"4284","Someone sent me a big Amazon delivery of groceries including Pinot Grigio and Pot Noodles! ","2020-04-22 08:47:25","FALSE","0","1","0","Delhi NCR","India",FALSE
"4285","Skinny_fatbloke Yes in the days when every delivery from Amazon was a book!","2020-04-22 08:45:30","FALSE","0","1","0","Delhi NCR","India",FALSE
"4286","ChrisInParis With delivery now revealed to be an essential service, vital for national security, we should regulat  ","2020-04-22 08:42:13","FALSE","0","1","0","Delhi NCR","India",FALSE
"4287","Again. Another amazon package that says delivered but I never get to see. Wtf is going on. Kendal is here all day.  ","2020-04-22 08:40:26","FALSE","0","0","0","Delhi NCR","India",FALSE
"4288","qz: In the wake of COVID19, delivery companies like Grubhub, Uber Eats, Ocado, and Amazon have been presented with an unexpected and o","2020-04-22 08:36:29","TRUE","2","0","0","Delhi NCR","India",TRUE
"4289","In the wake of COVID19, delivery companies like Grubhub, Uber Eats, Ocado, and Amazon have been presented with an  ","2020-04-22 08:30:22","FALSE","2","9","1","Delhi NCR","India",FALSE
"4290","tonyblackburn: I have to say what a terrific job the delivery drivers are doing. Like so many people we are trying to order as much as","2020-04-22 08:28:30","TRUE","32","0","2","Delhi NCR","India",TRUE
"4291","bossladylish__: Amazon tripping. I thought I was a prime member.. these delivery times crazy","2020-04-22 08:27:22","TRUE","51","0","-1","Delhi NCR","India",TRUE
"4292","davethomson84 But its free if you value amazon prime next day delivery, etc.","2020-04-22 08:25:04","FALSE","0","0","1","Delhi NCR","India",FALSE
"4293","tonyblackburn: I have to say what a terrific job the delivery drivers are doing. Like so many people we are trying to order as much as","2020-04-22 08:20:55","TRUE","32","0","2","Delhi NCR","India",TRUE
"4294","finally got an email from amazon an the estimate delivery of my switch is the 29-30th  ","2020-04-22 08:20:21","FALSE","0","5","0","Delhi NCR","India",FALSE
"4295","Stevie___C: *knock knock*

Who's...

*Amazon delivery van speeds off into the distance*","2020-04-22 08:19:45","TRUE","2","0","-1","Delhi NCR","India",TRUE
"4296","Hana_85_ That's so bad of the Amazon delivery person! Glad you've got it now though  I was worrying it had gone t  ","2020-04-22 08:19:43","FALSE","0","1","-1","Delhi NCR","India",FALSE
"4297","clark_robotics: Amazon puts new Amazon Fresh and Whole Foods delivery customers on waitlist amid surging demand: ArtificialIntelligenc","2020-04-22 08:18:28","TRUE","1","0","1","Delhi NCR","India",FALSE
"4298","technovier: Walmart+ is a re-brand of Walmarts Delivery Unlimited program, which launched nationally last September and offers unlimit","2020-04-22 08:18:24","TRUE","1","0","1","Delhi NCR","India",FALSE
"4299","Amazon puts new Amazon Fresh and Whole Foods delivery customers on waitlist amid surging demand:  ","2020-04-22 08:16:53","FALSE","1","1","1","Delhi NCR","India",FALSE
"4300","copwatcher: Just a reminder that books ordered from the independent NewhamBookshop for delivery locally (Newham/Redbridge/ Waltham For","2020-04-22 08:16:40","TRUE","25","0","0","Delhi NCR","India",TRUE
"4301","Walmart+ is a re-brand of Walmarts Delivery Unlimited program, which launched nationally last September and offers  ","2020-04-22 08:16:02","FALSE","1","1","1","Delhi NCR","India",FALSE
"4302","IT also bring fierce competition in consumer internet market specially in payment sector(Google Pay, Paytm, Phonepe  ","2020-04-22 08:14:07","FALSE","0","0","-1","Delhi NCR","India",FALSE
"4303","josephfcox: New: it can take a week to secure food from services Amazon Fresh or Wholefoods. Now, developers have made bots that auto c","2020-04-22 08:12:27","TRUE","115","0","2","Delhi NCR","India",TRUE
"4304","AislingFegan1 The government line is that if you can work from home you should work from home. 
Otherwise you can  ","2020-04-22 08:12:13","FALSE","0","0","2","Delhi NCR","India",FALSE
"4305","rachelcoldicutt Hey Rachel - (thanks for kind words!) - thats an interesting thought. Another frame might be that  ","2020-04-22 08:11:39","FALSE","0","2","1","Delhi NCR","India",FALSE
"4306","ScottyEars Unfortunately, we can't access accounts via Twitter.  We understand the delivery date may be inconvenie  ","2020-04-22 08:10:10","FALSE","0","0","-1","Delhi NCR","India",FALSE
"4307","bossladylish__: Amazon tripping. I thought I was a prime member.. these delivery times crazy","2020-04-22 08:09:43","TRUE","51","0","-1","Delhi NCR","India",TRUE
"4308","So I order some stuff from Amazon. 

Rather than choose next day prime delivery they have the option of everything  ","2020-04-22 08:08:09","FALSE","0","1","0","Delhi NCR","India",FALSE
"4309","PMOIndia, HMOIndia irvpaswan
Sir is there nothing we can do? We have millions starving today- children, pregnent  ","2020-04-22 08:07:21","FALSE","0","1","0","Delhi NCR","India",FALSE
"4310","dickensgirl fascinatorfun Lots on Amazon, albeit with fairly long delivery times","2020-04-22 08:06:50","FALSE","0","1","1","Delhi NCR","India",FALSE
"4311","livekhush james_gauri jt543 AmhiDombivlikar Please check Amazon (one week delivery time approx), Bigbazaar (pro  ","2020-04-22 08:05:04","FALSE","0","0","0","Delhi NCR","India",FALSE
"4312","georgegalloway: You can now buy my debut novel, Queensway, on Amazon for 7.79 - and it's eligible for Prime delivery!

Perfect lockdo","2020-04-22 08:04:36","TRUE","32","0","0","Delhi NCR","India",TRUE
"4313","bossladylish__: Amazon tripping. I thought I was a prime member.. these delivery times crazy","2020-04-22 08:03:16","TRUE","51","0","-1","Delhi NCR","India",TRUE
"4314","JamieTech87 In these cases we ask that you wait 48 hours after the delivery time as in some cases packages may sho  ","2020-04-22 08:03:15","FALSE","0","0","0","Delhi NCR","India",FALSE
